user_id,join_date,country,device_type,subscription_type
u630478,2020-07-09,IN,Windows,premium
u334329,2023-11-16,AU,iPad,enterprise
u164457,2023-03-27,JP,iPhone,premium
u299236,2021-05-01,DE,Android Tablet,enterprise
u845937,2021-11-06,US,Windows,enterprise
u081148,2022-06-14,JP,iPhone,premium
u959146,2023-05-06,IN,Windows,premium
u663336,2022-07-04,UK,Android Phone,free
u598855,2023-03-04,US,Android Phone,free
u594428,2021-04-03,JP,iPhone,free
u088161,2020-06-08,UK,Android Tablet,free
u910280,2021-05-31,DE,Android Tablet,enterprise
u339294,2020-07-25,CA,Android Phone,free
u189691,2021-10-27,BR,Android Tablet,basic
u637164,2023-07-09,UK,iPhone,free
u772410,2023-09-22,FR,Windows,basic
u377801,2020-01-16,JP,Android Tablet,enterprise
u603806,2022-05-20,JP,Android Phone,basic
u818830,2022-10-28,DE,Android Tablet,premium
u330274,2020-12-19,IN,iPad,premium
u927476,2023-01-08,JP,Mac,free
u656706,2022-05-31,AU,Android Phone,premium
u050310,2021-05-24,DE,Android Tablet,premium
u036308,2022-01-28,US,iPhone,enterprise
u767278,2021-04-06,AU,iPhone,free
u603739,2023-04-13,CA,iPad,premium
u714081,2022-02-27,FR,Windows,enterprise
u931133,2023-08-26,JP,Android Tablet,enterprise
u098430,2022-04-19,JP,Android Phone,basic
u551762,2020-04-07,MX,Mac,basic
u912853,2021-05-22,US,iPhone,premium
u659812,2023-11-18,MX,Windows,premium
u414164,2023-06-21,CA,Mac,basic
u777889,2023-09-15,JP,iPhone,enterprise
u133769,2020-05-22,AU,Windows,premium
u725862,2023-07-15,AU,Android Tablet,enterprise
u438561,2022-01-04,IN,Windows,enterprise
u957538,2020-11-26,MX,Android Phone,enterprise
u958854,2021-01-09,UK,iPhone,free
u155723,2022-01-26,US,Android Tablet,enterprise
u524130,2021-09-26,IN,Mac,basic
u800423,2021-07-10,JP,Windows,basic
u349610,2021-05-17,UK,Android Tablet,premium
u973637,2020-04-08,BR,Windows,free
u099563,2023-04-07,MX,Windows,premium
u536768,2021-03-30,JP,Mac,free
u565088,2020-02-15,JP,Android Phone,premium
u568691,2020-01-30,IN,iPhone,basic
u566243,2020-02-01,US,Windows,basic
u119971,2023-09-22,US,Android Phone,basic
u261036,2021-09-27,FR,iPad,free
u645310,2022-11-17,DE,iPad,premium
u425143,2022-09-26,IN,Android Tablet,premium
u587695,2023-02-08,IN,Android Phone,enterprise
u218875,2023-09-21,AU,Android Tablet,basic
u156342,2021-02-21,IN,iPad,free
u344464,2020-07-19,BR,Mac,enterprise
u053581,2021-11-30,CA,iPad,enterprise
u838916,2022-07-31,AU,iPad,free
u415788,2023-07-27,BR,Android Tablet,basic
u224035,2020-01-01,AU,Windows,basic
u164072,2023-11-13,AU,Android Phone,free
u061956,2022-08-07,FR,iPhone,enterprise
u573629,2021-05-13,DE,Android Phone,basic
u919636,2022-09-25,AU,iPad,basic
u002067,2020-04-25,JP,iPad,enterprise
u816026,2020-07-06,MX,iPad,enterprise
u366546,2020-10-03,MX,Android Phone,enterprise
u857739,2022-08-04,AU,Mac,basic
u348443,2022-11-15,UK,Windows,enterprise
u892956,2022-12-01,MX,Android Tablet,free
u151715,2022-08-13,BR,Android Tablet,basic
u669210,2021-08-03,CA,Windows,premium
u718547,2020-03-14,IN,Android Phone,basic
u008127,2020-05-02,CA,iPad,free
u179068,2022-05-08,BR,iPhone,premium
u205849,2021-07-27,FR,iPad,premium
u540557,2022-03-13,JP,Android Phone,free
u327179,2023-04-02,CA,Android Tablet,basic
u346787,2020-05-09,FR,Mac,premium
u359899,2022-03-07,CA,Windows,free
u796383,2020-11-26,IN,iPad,enterprise
u747410,2023-05-23,FR,Mac,enterprise
u290722,2021-02-28,US,Mac,premium
u552465,2022-01-13,FR,Windows,basic
u142340,2023-08-26,AU,Mac,enterprise
u542444,2020-06-09,MX,Android Phone,enterprise
u061275,2022-01-06,AU,Windows,basic
u296515,2020-01-22,US,Mac,enterprise
u627865,2021-02-23,UK,Android Phone,basic
u233376,2020-10-14,AU,iPad,premium
u748195,2020-05-22,FR,iPhone,enterprise
u838710,2021-06-12,CA,Android Phone,premium
u665707,2021-12-01,IN,Android Phone,free
u445475,2021-03-01,DE,Android Tablet,premium
u448673,2020-01-26,IN,iPhone,free
u969772,2020-12-26,JP,iPhone,free
u544486,2020-12-28,BR,Windows,enterprise
u848582,2023-09-22,IN,Android Phone,free
u037166,2020-07-10,AU,iPhone,basic
u962839,2020-03-27,DE,Windows,premium
u554628,2021-07-26,US,Android Tablet,enterprise
u198549,2020-09-24,CA,Windows,enterprise
u557947,2023-05-27,DE,Windows,enterprise
u807442,2020-07-04,MX,iPad,enterprise
u291493,2020-01-06,UK,Windows,free
u380519,2021-10-27,MX,Mac,free
u844389,2021-09-20,CA,Android Phone,basic
u308914,2022-05-09,IN,Windows,premium
u133192,2022-05-08,UK,Windows,basic
u434254,2022-09-19,IN,Mac,enterprise
u039337,2023-12-04,AU,iPad,enterprise
u119934,2020-01-12,AU,iPad,basic
u229562,2021-01-06,JP,Android Tablet,enterprise
u108754,2021-07-18,IN,Android Tablet,enterprise
u422070,2021-07-31,DE,iPad,free
u125585,2023-04-16,US,Android Tablet,free
u061312,2021-08-08,MX,iPhone,premium
u314601,2022-06-22,DE,Mac,basic
u227194,2021-01-15,US,Android Tablet,premium
u632958,2023-03-21,CA,Android Tablet,enterprise
u055714,2020-08-04,DE,Android Phone,free
u914501,2022-04-18,IN,Android Tablet,enterprise
u421885,2023-09-16,FR,Windows,basic
u366309,2023-01-05,BR,Windows,enterprise
u772990,2022-11-11,FR,Android Tablet,basic
u449392,2020-03-27,IN,Android Phone,free
u969099,2023-10-24,CA,iPad,free
u932912,2021-04-11,JP,Windows,premium
u306500,2020-07-30,FR,Mac,basic
u167339,2021-11-26,IN,Android Phone,enterprise
u835858,2022-10-05,DE,Android Tablet,enterprise
u135782,2021-01-01,FR,iPad,free
u788479,2022-09-28,IN,Mac,premium
u993904,2020-08-05,BR,iPad,free
u949640,2020-09-06,IN,Windows,free
u218180,2023-07-23,MX,iPhone,basic
u731633,2022-12-30,UK,Android Phone,enterprise
u531578,2022-12-31,JP,Windows,free
u182814,2020-03-02,BR,Android Phone,premium
u587978,2021-07-19,MX,Android Phone,enterprise
u035763,2022-12-05,CA,Mac,premium
u765924,2021-09-18,DE,Android Tablet,premium
u431956,2023-07-25,MX,Android Phone,basic
u642185,2022-03-25,CA,Android Phone,free
u436178,2021-08-19,CA,Windows,basic
u855573,2023-09-04,MX,Android Phone,enterprise
u034574,2023-09-20,BR,iPhone,premium
u947446,2023-11-05,AU,Windows,enterprise
u015789,2020-11-25,FR,Android Phone,basic
u930904,2023-12-17,UK,Android Phone,free
u247386,2023-06-26,JP,iPad,premium
u435744,2020-06-06,FR,Android Tablet,premium
u204342,2020-05-18,UK,iPhone,premium
u813709,2020-11-24,FR,Android Phone,premium
u397185,2022-02-01,BR,iPad,basic
u124375,2020-07-03,FR,Windows,basic
u455290,2021-10-24,IN,Windows,basic
u984486,2022-02-06,IN,iPhone,premium
u073950,2020-12-29,AU,Mac,enterprise
u994291,2023-11-28,JP,iPad,free
u847153,2023-01-14,FR,iPhone,premium
u295145,2022-09-04,IN,Android Tablet,free
u917831,2022-08-30,JP,Mac,premium
u160751,2022-06-22,JP,Mac,enterprise
u220135,2021-09-17,MX,Mac,basic
u592409,2021-11-02,US,Android Phone,basic
u198233,2023-08-19,CA,Android Tablet,enterprise
u814763,2020-04-15,US,Android Tablet,premium
u998686,2023-04-23,BR,Android Phone,premium
u905338,2023-05-12,UK,iPhone,basic
u300511,2020-08-16,IN,Android Tablet,premium
u311276,2022-12-03,BR,Windows,basic
u359732,2021-08-02,IN,Android Tablet,enterprise
u338909,2022-12-08,UK,iPad,basic
u419594,2022-05-04,BR,Windows,basic
u718662,2022-10-03,BR,Mac,free
u994189,2023-11-09,CA,iPad,free
u361131,2021-06-03,IN,iPhone,premium
u701560,2021-12-17,BR,Android Phone,free
u314437,2020-08-03,FR,Android Tablet,premium
u384010,2020-04-23,UK,Android Tablet,premium
u160035,2020-12-12,IN,Android Tablet,enterprise
u193906,2023-01-14,US,iPhone,basic
u290380,2022-06-17,BR,Android Phone,basic
u426350,2023-07-22,MX,iPhone,enterprise
u324651,2021-06-10,DE,Windows,premium
u344436,2023-02-03,AU,iPhone,free
u333171,2023-01-27,AU,Android Tablet,premium
u217756,2021-10-04,JP,Android Phone,premium
u209846,2020-04-04,CA,Windows,basic
u772917,2020-03-08,IN,Windows,basic
u013470,2023-03-06,FR,iPhone,free
u419967,2020-01-01,CA,iPhone,free
u488580,2022-05-02,UK,Windows,premium
u013890,2020-05-06,JP,Windows,enterprise
u944062,2021-05-23,CA,Android Phone,basic
u442020,2022-03-19,FR,iPhone,free
u917572,2021-07-06,JP,Android Tablet,free
u562125,2023-02-17,IN,iPhone,enterprise
u941830,2023-04-27,UK,Mac,premium
u508208,2022-10-11,US,Android Phone,premium
u122832,2021-12-09,AU,Windows,free
u824911,2022-11-07,CA,Android Phone,free
u111966,2023-05-25,CA,Android Tablet,basic
u121046,2020-06-02,IN,iPhone,free
u555537,2022-06-27,CA,iPad,premium
u765566,2020-06-07,MX,Mac,premium
u770149,2020-10-02,DE,Android Phone,premium
u158157,2023-07-27,AU,iPhone,enterprise
u148736,2022-10-05,IN,Mac,premium
u008029,2021-04-05,DE,iPad,premium
u870500,2022-05-02,AU,Android Tablet,premium
u691109,2023-12-17,CA,Android Phone,basic
u655945,2021-04-28,DE,Android Phone,basic
u551221,2022-12-02,AU,Windows,enterprise
u914834,2023-12-10,AU,Mac,basic
u706703,2020-01-14,US,Android Phone,basic
u169843,2022-03-12,FR,Windows,premium
u484181,2021-02-16,BR,iPhone,enterprise
u822274,2023-08-02,FR,iPad,premium
u375154,2020-04-10,FR,iPad,free
u668298,2022-04-12,DE,Android Tablet,free
u135614,2021-03-04,UK,Android Tablet,basic
u093728,2021-12-24,BR,Mac,premium
u986822,2023-02-02,IN,Android Tablet,premium
u657992,2021-07-06,MX,iPad,enterprise
u944432,2022-03-08,IN,Mac,premium
u815562,2021-12-10,JP,Mac,basic
u600383,2020-03-10,FR,Windows,enterprise
u109729,2022-06-29,AU,Android Tablet,enterprise
u383532,2023-06-18,FR,Android Tablet,basic
u919713,2020-12-14,BR,Android Tablet,premium
u123605,2023-10-20,JP,Windows,basic
u131479,2023-09-17,US,Android Phone,basic
u629185,2021-02-01,FR,iPad,enterprise
u835972,2023-12-20,CA,Windows,premium
u968456,2021-08-11,DE,Android Phone,basic
u941795,2021-01-07,AU,Windows,free
u854036,2022-06-08,DE,Android Phone,enterprise
u737134,2023-03-11,MX,iPad,basic
u886663,2023-02-05,FR,Android Phone,premium
u820115,2021-03-28,CA,iPhone,basic
u144625,2023-03-02,BR,Android Tablet,premium
u444200,2020-12-07,DE,Mac,enterprise
u148476,2022-05-30,MX,iPad,free
u359365,2021-10-02,AU,iPad,free
u312881,2023-01-19,JP,iPad,basic
u809436,2021-03-21,IN,Mac,free
u362654,2023-03-18,AU,iPad,basic
u120661,2022-03-29,CA,iPhone,basic
u481512,2020-11-10,AU,Mac,free
u598968,2020-08-04,JP,iPad,enterprise
u336241,2021-11-29,AU,iPhone,basic
u482781,2023-07-12,JP,iPad,premium
u386214,2022-03-21,AU,Android Tablet,enterprise
u703421,2022-08-13,DE,Mac,enterprise
u635949,2022-09-19,US,Windows,enterprise
u255402,2023-12-28,IN,iPhone,enterprise
u398368,2022-04-18,AU,Windows,premium
u610749,2020-01-13,DE,iPhone,free
u479697,2022-12-16,BR,Mac,free
u400425,2022-06-14,BR,Android Phone,premium
u747566,2023-06-01,UK,Android Tablet,basic
u302689,2021-01-04,FR,iPad,premium
u612283,2022-01-10,US,Mac,basic
u348966,2023-05-01,JP,Android Tablet,premium
u845118,2023-04-22,JP,Windows,basic
u147172,2020-02-15,US,Android Phone,free
u244573,2022-11-14,DE,Android Phone,free
u913813,2023-12-05,DE,Windows,basic
u446798,2022-02-28,CA,iPad,basic
u406223,2022-07-20,CA,Windows,basic
u471055,2022-03-12,FR,Android Phone,basic
u263856,2021-01-29,UK,Android Phone,premium
u078294,2023-05-01,UK,iPad,enterprise
u637286,2021-05-05,MX,Windows,premium
u804932,2021-10-16,BR,iPhone,basic
u900119,2021-07-06,JP,Mac,free
u150693,2022-08-18,JP,Android Phone,free
u994647,2022-01-21,IN,Android Tablet,free
u282697,2022-09-20,AU,Mac,free
u335041,2022-03-27,MX,iPad,basic
u879309,2021-03-27,DE,iPhone,free
u462036,2020-05-11,BR,Mac,premium
u923976,2021-04-02,BR,Android Phone,enterprise
u577851,2021-05-30,IN,Android Tablet,enterprise
u358817,2021-05-02,FR,Android Phone,free
u299431,2020-04-13,DE,iPad,free
u226969,2020-10-18,MX,Android Phone,enterprise
u389132,2020-09-27,DE,Mac,premium
u553156,2020-04-08,UK,Mac,enterprise
u630201,2020-01-13,IN,Android Tablet,basic
u010552,2020-11-18,IN,Android Tablet,premium
u816017,2021-03-22,BR,iPhone,premium
u722303,2021-03-27,UK,Windows,enterprise
u106882,2022-07-23,JP,Android Phone,enterprise
u975482,2023-09-01,JP,iPad,free
u136607,2022-07-03,US,Android Tablet,free
u315742,2023-01-16,JP,Android Tablet,free
u116473,2023-08-13,CA,Windows,free
u902743,2020-08-18,DE,iPad,premium
u873580,2022-08-12,US,Windows,free
u432110,2021-02-27,DE,iPhone,premium
u257466,2023-04-23,DE,iPad,premium
u007350,2022-12-26,US,Android Tablet,free
u349106,2022-06-15,UK,Android Tablet,premium
u463824,2020-10-30,DE,Android Phone,free
u173527,2023-01-27,CA,iPad,enterprise
u210635,2022-11-08,US,iPad,basic
u118672,2020-02-25,DE,Mac,basic
u595026,2021-04-20,UK,iPad,premium
u408885,2022-07-26,IN,iPhone,enterprise
u096878,2021-03-17,JP,Android Tablet,free
u223246,2022-10-25,IN,Windows,premium
u232051,2023-01-07,CA,Android Phone,premium
u587286,2023-05-11,US,Android Phone,enterprise
u984992,2022-11-08,IN,iPhone,free
u996837,2023-05-14,UK,iPhone,free
u397166,2021-12-24,MX,Windows,free
u168125,2021-03-16,DE,Android Phone,enterprise
u924293,2020-08-21,JP,Android Tablet,enterprise
u852462,2022-04-28,US,iPhone,premium
u299694,2020-11-27,BR,Android Tablet,free
u224818,2020-02-12,FR,Android Phone,free
u253580,2020-11-16,FR,iPhone,enterprise
u759531,2022-09-17,AU,iPhone,enterprise
u195534,2021-10-17,CA,iPad,premium
u743372,2021-02-14,US,Android Tablet,basic
u461073,2020-06-29,MX,Android Tablet,premium
u949538,2022-06-06,IN,Mac,basic
u306280,2023-11-30,BR,Windows,enterprise
u122306,2021-11-26,CA,iPhone,basic
u045241,2020-06-23,UK,iPad,basic
u166952,2023-12-10,MX,Windows,free
u013785,2023-02-22,FR,Android Tablet,enterprise
u705899,2023-05-20,DE,Android Tablet,enterprise
u646931,2022-11-30,UK,Android Tablet,free
u362305,2020-06-08,AU,iPhone,basic
u559956,2020-11-30,JP,Android Phone,premium
u855010,2022-06-28,JP,Mac,basic
u767328,2021-03-22,IN,iPhone,enterprise
u927003,2022-02-11,UK,Android Phone,enterprise
u511905,2023-03-13,AU,Windows,basic
u397256,2021-02-11,MX,Android Phone,free
u498993,2023-11-09,FR,Windows,premium
u890847,2022-01-24,JP,iPhone,basic
u292619,2021-11-07,FR,Android Phone,premium
u855922,2023-02-03,IN,Android Phone,enterprise
u215028,2020-08-29,DE,Windows,basic
u971067,2020-11-07,IN,Mac,enterprise
u704161,2023-11-12,MX,iPhone,free
u820056,2023-10-31,CA,iPad,premium
u934871,2020-05-05,FR,Android Phone,free
u069838,2023-07-29,IN,Mac,free
u464024,2021-01-12,BR,iPad,premium
u441895,2020-02-29,BR,iPhone,enterprise
u905393,2022-06-02,FR,Android Tablet,free
u403376,2023-07-16,FR,Android Phone,premium
u086281,2023-05-29,FR,Android Phone,free
u400057,2021-09-27,DE,Android Tablet,basic
u097805,2020-01-03,UK,Windows,basic
u957371,2022-06-09,BR,iPhone,basic
u785651,2022-12-11,CA,iPad,free
u543641,2022-01-06,FR,iPhone,enterprise
u097570,2023-08-18,MX,Android Phone,free
u531266,2022-11-13,MX,Mac,enterprise
u288412,2022-11-30,UK,Windows,basic
u834654,2023-02-08,JP,iPad,premium
u443445,2021-02-01,DE,Android Phone,premium
u472696,2023-01-23,US,iPad,free
u328015,2020-06-30,IN,Android Tablet,premium
u051243,2021-02-21,IN,iPhone,premium
u549117,2023-01-22,UK,Android Tablet,enterprise
u620215,2022-01-24,IN,Android Phone,enterprise
u628746,2020-05-21,IN,Mac,basic
u163914,2021-08-25,IN,Android Phone,enterprise
u411485,2021-07-14,IN,Android Phone,free
u748175,2022-09-29,US,iPad,basic
u208101,2021-02-23,FR,iPhone,enterprise
u198461,2021-10-16,DE,iPhone,free
u761685,2020-01-27,CA,iPhone,premium
u841401,2022-04-16,JP,Android Tablet,basic
u785079,2021-03-19,CA,Android Tablet,premium
u729185,2022-03-31,IN,Android Phone,enterprise
u002162,2021-12-25,JP,Android Phone,premium
u142192,2020-10-17,FR,Android Phone,free
u477600,2023-02-12,FR,Android Phone,free
u336081,2022-12-02,IN,Windows,basic
u154365,2023-08-03,UK,Android Phone,premium
u979329,2023-03-03,JP,iPhone,enterprise
u130533,2022-01-28,US,Android Tablet,basic
u091615,2020-01-28,IN,Android Tablet,free
u042180,2022-03-15,FR,Android Tablet,enterprise
u063299,2021-03-20,DE,iPad,free
u062730,2023-11-24,AU,Android Tablet,free
u673193,2023-10-13,US,Android Phone,enterprise
u543804,2020-07-27,US,Android Phone,enterprise
u522804,2023-01-14,CA,Android Tablet,enterprise
u544031,2021-03-23,DE,Android Tablet,enterprise
u769044,2021-05-31,US,iPad,enterprise
u762193,2021-09-24,US,iPhone,enterprise
u643275,2020-07-09,UK,Windows,basic
u399561,2023-08-14,JP,iPad,basic
u207806,2021-08-11,IN,iPad,free
u691486,2021-05-25,IN,iPad,basic
u559453,2022-01-01,JP,Android Tablet,free
u589067,2022-05-01,JP,iPad,basic
u037950,2021-09-17,US,Mac,free
u928580,2023-07-20,JP,Windows,enterprise
u001404,2023-01-21,AU,Android Tablet,basic
u651403,2022-03-11,US,Android Tablet,free
u000143,2022-09-06,US,Android Tablet,premium
u338713,2020-08-01,DE,iPhone,basic
u355486,2023-12-14,BR,Android Tablet,free
u921606,2021-10-05,US,Windows,enterprise
u551410,2023-01-21,IN,Mac,free
u058489,2022-05-09,IN,Mac,enterprise
u414386,2022-10-11,AU,Windows,premium
u397865,2022-04-30,JP,iPhone,premium
u640622,2022-01-16,AU,iPad,basic
u242833,2020-07-26,FR,Windows,enterprise
u511174,2022-04-08,JP,iPad,basic
u594957,2021-07-16,JP,Windows,basic
u939276,2022-06-20,DE,Android Phone,enterprise
u378874,2021-11-08,BR,Windows,premium
u467298,2020-10-10,MX,iPhone,premium
u351199,2020-05-19,FR,Windows,free
u356071,2023-11-22,JP,Mac,enterprise
u259402,2023-05-05,US,iPhone,enterprise
u790194,2020-08-29,BR,Android Tablet,premium
u801754,2022-10-29,DE,Mac,enterprise
u660041,2021-12-27,AU,iPad,free
u455222,2023-09-17,UK,Android Tablet,free
u636511,2021-08-13,JP,iPad,free
u056082,2022-02-16,FR,Android Phone,free
u696070,2023-10-22,US,Android Phone,free
u012102,2023-05-15,MX,Mac,basic
u648814,2022-12-13,MX,Android Phone,free
u769903,2021-12-13,FR,Android Tablet,enterprise
u568731,2020-03-24,AU,Android Tablet,premium
u493084,2022-06-17,UK,iPhone,enterprise
u697380,2023-10-22,UK,iPhone,premium
u366513,2023-02-11,JP,iPad,premium
u528879,2020-09-05,CA,iPad,premium
u629395,2022-03-30,FR,iPad,basic
u940972,2021-08-19,UK,Android Phone,basic
u117321,2020-10-08,CA,iPhone,free
u110141,2020-06-02,IN,Windows,free
u229638,2021-08-29,UK,iPad,enterprise
u083133,2021-09-15,JP,Windows,enterprise
u002900,2022-11-28,FR,Android Tablet,basic
u963358,2020-04-09,BR,iPad,basic
u526547,2023-07-18,CA,Windows,enterprise
u223029,2023-04-16,JP,Android Phone,free
u352125,2020-03-31,US,Android Phone,premium
u923705,2020-06-22,MX,Windows,enterprise
u586968,2023-08-14,AU,iPad,free
u507824,2022-07-17,AU,iPad,enterprise
u899847,2023-09-23,JP,iPhone,premium
u834699,2022-11-10,CA,Android Tablet,enterprise
u503027,2021-10-03,CA,Windows,premium
u928157,2021-01-11,US,iPad,basic
u162706,2021-02-13,MX,iPad,premium
u752463,2021-06-05,MX,iPhone,enterprise
u420389,2021-04-05,DE,iPad,enterprise
u499982,2021-07-14,FR,Windows,basic
u834864,2022-12-22,MX,Mac,basic
u263257,2023-03-16,DE,iPad,premium
u405335,2023-07-02,AU,Mac,enterprise
u514574,2023-03-16,BR,Android Phone,basic
u223685,2020-02-15,MX,Windows,free
u564286,2021-04-07,BR,Android Phone,premium
u631377,2021-02-17,MX,Windows,premium
u011721,2023-09-01,AU,Mac,premium
u514880,2021-10-29,BR,Mac,basic
u474051,2021-05-11,DE,Android Phone,premium
u923353,2020-03-19,CA,iPhone,enterprise
u880546,2020-11-09,UK,Mac,basic
u689010,2022-11-14,DE,Android Phone,enterprise
u192371,2023-08-23,US,iPhone,premium
u818694,2021-01-15,UK,Android Phone,basic
u580220,2020-03-17,CA,Android Tablet,enterprise
u494585,2023-09-24,BR,iPhone,basic
u713291,2020-09-01,DE,Mac,basic
u219292,2022-05-01,BR,Android Tablet,enterprise
u392637,2020-03-26,JP,Android Tablet,free
u050836,2023-08-15,BR,Android Tablet,premium
u263994,2021-07-15,BR,Windows,basic
u206158,2020-12-31,IN,iPhone,premium
u477906,2023-10-11,JP,Mac,premium
u873237,2021-05-21,IN,iPad,basic
u821287,2022-05-29,UK,Android Tablet,basic
u457121,2021-10-15,FR,Android Phone,basic
u896409,2021-09-16,FR,Android Phone,free
u169733,2023-02-28,UK,Android Phone,free
u041445,2023-04-24,FR,Windows,free
u832089,2020-05-28,JP,iPad,free
u517819,2023-10-30,FR,Mac,enterprise
u546389,2022-07-01,DE,Windows,premium
u105598,2021-11-08,UK,Mac,premium
u927512,2023-03-02,DE,Windows,free
u204858,2022-11-19,FR,iPad,premium
u341352,2022-01-04,BR,Android Phone,premium
u169748,2022-02-20,CA,iPhone,premium
u372717,2020-07-11,UK,Android Phone,premium
u693273,2020-10-16,DE,Android Phone,enterprise
u715689,2020-03-08,IN,Windows,premium
u819192,2021-02-27,BR,Android Phone,free
u317002,2020-01-04,MX,iPad,basic
u759466,2020-03-20,UK,iPhone,free
u378204,2020-01-08,IN,iPhone,enterprise
u341859,2020-05-31,UK,Android Tablet,enterprise
u968458,2023-09-13,JP,Android Tablet,free
u053554,2023-05-19,US,Android Phone,basic
u788412,2020-08-03,DE,Windows,premium
u105635,2020-10-18,IN,Windows,enterprise
u705035,2023-07-10,UK,Android Phone,enterprise
u353708,2020-08-14,DE,iPad,premium
u176054,2023-03-13,FR,Windows,basic
u725167,2020-08-23,FR,Mac,free
u252903,2020-09-24,DE,Android Phone,free
u434112,2023-02-18,DE,iPhone,premium
u997476,2020-07-08,DE,Mac,free
u201938,2021-05-24,IN,iPad,free
u922857,2020-08-10,DE,Android Tablet,free
u366108,2020-03-10,DE,Android Phone,premium
u823255,2021-05-19,DE,Android Tablet,free
u916802,2020-09-18,US,Android Tablet,enterprise
u830191,2023-07-12,AU,Android Tablet,premium
u346429,2022-08-21,US,iPad,basic
u828042,2022-07-13,BR,Windows,premium
u556236,2022-12-24,FR,Android Tablet,free
u863180,2021-02-09,DE,iPhone,enterprise
u311508,2020-11-16,DE,Android Phone,enterprise
u252931,2020-10-04,MX,Android Tablet,enterprise
u322053,2021-01-20,DE,iPad,enterprise
u882972,2021-01-15,UK,Windows,premium
u244051,2021-01-10,AU,Windows,enterprise
u010256,2021-07-03,CA,Android Phone,premium
u106985,2023-07-18,IN,Windows,free
u275691,2022-07-31,CA,Windows,basic
u338886,2020-01-10,UK,Windows,basic
u720590,2022-08-11,US,Windows,basic
u928549,2021-12-29,BR,iPad,premium
u135136,2023-08-05,AU,Windows,free
u180326,2022-08-20,US,Android Tablet,premium
u179542,2021-05-26,US,Android Tablet,premium
u155186,2020-05-07,US,Android Tablet,premium
u962425,2021-01-20,IN,iPad,enterprise
u384542,2021-10-09,JP,iPad,free
u104620,2020-03-30,US,iPhone,basic
u010709,2020-03-24,MX,iPad,premium
u306887,2023-11-11,BR,iPhone,enterprise
u181927,2023-12-22,DE,Android Tablet,enterprise
u194060,2020-06-04,CA,Windows,premium
u485665,2022-08-14,MX,Android Phone,premium
u352196,2023-07-25,MX,Windows,premium
u560523,2021-02-20,CA,iPad,enterprise
u976220,2020-12-05,DE,Windows,premium
u993077,2022-06-02,BR,iPhone,basic
u138689,2020-10-15,DE,Android Phone,basic
u097868,2020-02-28,CA,Android Tablet,premium
u003954,2023-05-31,US,Windows,enterprise
u044677,2023-02-27,MX,Android Tablet,free
u270720,2022-11-16,CA,Android Tablet,premium
u427242,2020-12-26,AU,Windows,free
u837470,2020-11-05,JP,iPad,basic
u049428,2020-07-01,BR,iPhone,basic
u158326,2020-02-11,CA,Android Tablet,free
u595605,2021-06-14,MX,iPad,premium
u978099,2021-08-30,US,Mac,free
u876658,2020-12-30,AU,Mac,enterprise
u983886,2020-07-22,US,iPad,basic
u927195,2021-04-13,AU,iPad,basic
u096685,2022-10-29,CA,Windows,basic
u572569,2023-11-17,JP,Mac,enterprise
u920162,2021-11-27,FR,Windows,enterprise
u250922,2023-04-14,DE,iPhone,basic
u831149,2021-04-20,FR,iPad,free
u138145,2023-03-11,FR,Android Tablet,enterprise
u308825,2022-09-05,FR,iPad,enterprise
u704926,2020-11-26,DE,Android Tablet,free
u210945,2022-10-12,US,Windows,enterprise
u750531,2021-08-02,BR,Android Tablet,premium
u497583,2023-09-02,BR,iPad,enterprise
u687992,2022-05-11,JP,Android Tablet,enterprise
u084975,2022-07-28,CA,iPhone,free
u652872,2021-01-24,AU,Android Phone,free
u701830,2021-08-19,US,Windows,premium
u908283,2021-02-15,AU,Windows,premium
u573206,2022-07-18,UK,iPhone,free
u254240,2021-07-16,JP,iPad,enterprise
u327703,2021-01-14,CA,iPhone,free
u254844,2021-02-09,BR,Android Tablet,basic
u581526,2021-03-28,FR,Android Phone,free
u581571,2022-10-31,FR,Windows,premium
u560793,2023-02-25,FR,Android Phone,premium
u473590,2020-06-26,CA,Android Tablet,free
u536243,2021-06-12,IN,Android Phone,premium
u550831,2023-03-17,UK,iPhone,basic
u367151,2020-09-23,UK,Windows,basic
u811922,2020-10-24,CA,Windows,enterprise
u506399,2021-02-02,CA,Android Tablet,basic
u835426,2020-08-24,DE,iPhone,premium
u367710,2022-11-17,BR,iPhone,premium
u448193,2022-11-24,BR,Mac,enterprise
u063187,2020-01-30,MX,Android Tablet,basic
u054141,2020-07-09,FR,Android Tablet,premium
u380994,2022-04-16,MX,iPhone,enterprise
u284761,2020-04-15,IN,Windows,enterprise
u635008,2020-12-21,JP,Mac,premium
u453230,2021-01-31,US,iPhone,free
u980359,2021-09-07,FR,Windows,enterprise
u818498,2021-12-17,UK,Android Phone,premium
u199486,2020-07-23,DE,iPad,enterprise
u028305,2021-09-19,FR,Android Tablet,enterprise
u563326,2022-09-28,AU,iPad,premium
u321984,2022-01-14,IN,Windows,enterprise
u565221,2021-11-30,MX,Windows,premium
u538153,2020-02-05,IN,Windows,premium
u660537,2021-03-12,JP,Android Phone,enterprise
u094836,2020-01-25,FR,iPad,enterprise
u049457,2021-05-14,MX,iPad,enterprise
u197932,2022-10-15,AU,iPhone,basic
u626878,2022-04-23,AU,Android Phone,premium
